	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	Gene_set	Term_clean
10	prerank	ChEA_2022__SUZ12 20075857 ChIP-Seq MESCs Mouse	-0.34399218718774227	-2.760807868830185	0.0	0.0	0.0	310/459	51.47%	GABRA1;RPH3A;INA;MAL2;SLC6A17;GABBR2;SYT1;RGS7BP;SULT4A1;SLC12A5;GABRA5;GRIN2B;TMEM130;CHGB;ELMOD1;NRSN1;THY1;CACNG3;ELAVL2;SNCB;GABRB2;PACSIN1;PCSK2;VSNL1;AMPH;NRIP3;DNM1;CALB1;CPLX1;GABRA4;NRN1;CDH18;SV2B;PHYHIP;L1CAM;HPCA;RASGRP1;CHGA;LINGO2;CPNE9;PVALB;PDE2A;NPTX1;DOK6;RBP4;ADCY1;RAB15;MRAP2;MYT1L;KCNV1;PTPRR;ATP2B2;RAB3B;GDA;CXCL14;VSTM2A;CNTN4;KCNQ5;FGF9;SPHKAP;MET;FAM163B;CHRM3;CBLN2;KLHL1;CAP2;GAD2;JPH3;BCL11A;RAP1GAP2;HS6ST3;ACTL6B;UNC5A;PRKAR1B;PTPRT;CAMK4;OPCML;TBR1;HTR5A;KCNJ6;KCNT1;NELL2;CACNA1E;FGF14;SV2C;GFRA2;GPR12;TAC1;SLC17A6;CREG2;AGAP2;RGS7;CAMK2B;MICAL2;CADPS;CPNE5;CDK5R2;BSN;SYDE2;FBXL16;PDE1B;GABRB3;ADAM11;CNNM1;DDN;VSTM2L;PCLO;KCNQ3;SYT16;FRAS1;KCNH7;CACNB3;KCNA2;NETO1;CDH13;OLFM1;GLRB;NCEH1;B4GALNT1;FGF12;TRHDE;CRYM;RAPGEF4;NRGN;SLITRK3;SEZ6L;GRM1;SUSD4;PITPNM3;SNAP91;EPHX4;GABRD;GAD1;GNAL;DLGAP2;KCNA4;LRFN5;SYNGR3;TMEM59L;PRMT8;PLK2;HCN1;HPCAL4;XKR4;MAP3K9;CNIH2;CALB2;KCNQ2;RAB6B;KCTD16;ABCG4;CHRM1;SLC2A13;CNTN5;GPR158;HLF;ELOVL4;SLIT3;TRPC5;GPR26;REEP1;CCKBR;AKAP5;SLC30A3;NEUROD6;KIF3C;TOMM20;CLSTN2;GRAMD1B;PENK;NAP1L5;RTN4RL1;RIMBP2;ADRA1B;GPR162;CNKSR2;ICA1;GRM7;MPPED1;AKAP11;ZDHHC22;CACNA2D3;EID1;VWC2L;TRIM67;SLC16A10;RIMKLA;GABRA2;KCNJ3;RPRM;GRIN2A;PLXNA4;GALNT9;FGF13;KCNK3;PLCB1;PPFIA3;FNDC5;CNIH3;FXYD7;MMP24;STXBP1;KCND2;NGEF;FLRT2;CNTNAP1;LIN7A;NOL4;EPCAM;DNAJC6;IL12RB2;KIF21B;ARNT2;CACNA1G;GPR137C;STMN3;PPM1E;STXBP5L;EPHA5;GNAO1;DAGLA;PCDH8;SSTR2;PNMA2;PRKG2;SLC32A1;P2RX5;MGAT5B;DOC2A;CADPS2;ESRRG;CACNB4;UNC5D;LUZP2;NBEA;CX3CL1;SLC16A14;SMPD3;CCK;CAMKK1;EGR1;DCLK1;FAM171A2;SLC1A6;LRRC7;MYO16;EFNA3;GREM2;IGSF21;SGPP2;THRB;MFSD6;RORB;CCDC3;ASPHD2;CSMD1;CHST1;CLDN1;DGKI;FAM102B;NPTX2;RTN4RL2;KHDRBS2;HAPLN1;PLCL2;GNG4;ANKS1B;PCP4L1;KCNA1;RGS6;NECAB2;EXTL1;ICAM5;IQSEC2;IL1RAPL2;CPNE7;KCNIP1;PROM1;CASKIN1;BHLHE22;GCNT4;SSTR1;FAM163A;ROBO2;NMU;GRP;KCNH3;NPTXR;CDS1;EPHA6;MAPK8IP2;ZFPM2;PAK6;PITPNM1;LRRN1;HTR3B;PROKR2;CHL1;C1QTNF4;ARHGAP20;KCNAB1;LRTM2;KCNA3;ADRA1D;KCNG3;INPP5J;FAM174A;SEZ6L2;CRMP1;NPY	ChEA_2022	SUZ12 20075857 ChIP-Seq MESCs Mouse
11	prerank	KEGG_2021_Human__Phagosome	0.506271047870854	2.738513643725119	0.0	0.00023211777552766818	0.001	14/21	20.10%	CD14;FCGR3B;TUBB6;HLA-DRA;FCGR3A;FCGR2B;HLA-DPB1;TLR2;CYBB;TAP1;COLEC12;LAMP2;HLA-DQA2;HLA-DQB1	KEGG_2021_Human	Phagosome
12	prerank	ChEA_2022__SUZ12 18692474 ChIP-Seq MESCs Mouse	-0.3561656807232503	-2.7195928942032883	0.0	0.0001369961191862808	0.001	146/250	38.69%	GABRA1;SLC6A17;GABBR2;RGS7BP;CPNE4;SLC12A5;GABRA5;GRIN2B;CHGB;ELMOD1;CACNG3;SNCB;PACSIN1;PCSK2;NRIP3;CALB1;PCSK1;CPLX1;GABRA4;NRN1;SV2B;RASGRP1;CHGA;NPTX1;DOK6;RBP4;ADCY1;KCNV1;ATP2B2;RAB3B;GDA;CXCL14;CNTN4;KCNQ5;EPHA4;FGF9;ARPP21;CHRM3;CBLN2;KLHL1;GAD2;BCL11A;HS6ST3;UNC5A;PRKAR1B;PTPRT;CAMK4;OPCML;TBR1;ST8SIA3;KCNJ6;KCNT1;NELL2;CACNA1E;FGF14;GFRA2;GPR12;TAC1;SLC17A6;CREG2;RGS7;CAMK2B;CADPS;CPNE5;CDK5R2;CNNM1;FRAS1;KCNH7;CACNB3;KCNA2;NETO1;CDH13;GLRB;FGF12;TRHDE;CRYM;SLITRK3;SEZ6L;GRM1;PITPNM3;SNAP91;GABRD;GAD1;GNAL;DLGAP2;LRFN5;PRMT8;XKR4;RAB6B;ABCG4;NDRG4;SLC2A13;HLF;ELOVL4;SLIT3;GPR26;REEP1;CCKBR;NNAT;SLC30A3;CLSTN2;GRAMD1B;RTN4RL1;PSD;ADRA1B;GRM7;MPPED1;ZDHHC22;CACNA2D3;EID1;GABRA2;KCNJ3;RPRM;GRIN2A;PLXNA4;FGF13;KCNN1;KCNK3;CNIH3;FXYD7;KCND2;NGEF;FLRT2;CNTNAP1;LIN7A;NOL4;SCG3;DNAJC6;CACNA1G;PPM1E;EPHA5;PCDH8;SSTR2;PRKG2;SLC32A1;P2RX5;CADPS2;CACNB4;NR4A2;UNC5D;LUZP2;CX3CL1;SLC16A14;SMPD3;CCK;CAMKK1	ChEA_2022	SUZ12 18692474 ChIP-Seq MESCs Mouse
13	prerank	KEGG_2021_Human__Complement and coagulation cascades	0.6156852295674408	2.717108486058409	0.0	0.00040620610717341933	0.002	12/13	29.60%	C1QC;F13A1;C1QB;CFH;VWF;VSIG4;SERPINA1;C1QA;C3AR1;F5;F3;CFI	KEGG_2021_Human	Complement and coagulation cascades
14	prerank	ChEA_2022__PPARA 22158963 ChIP-Seq LIVER Mouse	0.2891500490622892	2.6981228282095446	0.0	0.0003610720952652616	0.002	60/77	45.42%	LGALS2;CP;ARRDC4;AZGP1;FAM107B;FCER1G;MGST1;CFH;S100A10;SDC4;IRF1;ASPA;GFAP;ACSL5;RTKN;ID3;MKNK2;METTL7B;PLIN2;APOC1;HMOX1;PHYHD1;NOTCH2;CTSH;SALL1;TXNIP;EPHX1;TAGLN;F5;MAN2A1;SLC6A9;SPATA13;RAI14;LY75;CD302;ZFP36L1;ACSL1;STOM;PTTG1IP;SERPINF1;GOT2;NEDD4L;STRBP;PAQR9;GFOD1;NME1;ANXA6;SC5D;PID1;SUSD1;TIMM17A;SEMA4A;DCAF6;CHD3;PLXNA2;TMEM30A;CITED2;CYP26A1;PPP2CA;ACTR6	ChEA_2022	PPARA 22158963 ChIP-Seq LIVER Mouse
15	prerank	KEGG_2021_Human__GABAergic synapse	-0.585201099808387	-2.6944777707842604	0.0	0.0001174252450168121	0.001	17/26	19.76%	GABRA1;GABBR2;SLC12A5;GABRA5;PRKCG;GABRB2;GABRA4;GABRA3;ADCY1;GNG3;GAD2;NSF;KCNJ6;GABRB3;GLS2;GABRD;GAD1	KEGG_2021_Human	GABAergic synapse
16	prerank	KEGG_2021_Human__Leishmaniasis	0.7243426632739609	2.6850184291905412	0.0	0.00032496488573873546	0.002	10/10	28.17%	FCGR3B;HLA-DRA;FCGR3A;HLA-DPB1;TLR2;CYBB;HLA-DQA2;HLA-DQB1;TLR4;NFKBIA	KEGG_2021_Human	Leishmaniasis
17	prerank	KEGG_2021_Human__Antigen processing and presentation	0.7238075190612883	2.6512317804940597	0.0	0.0002954226233988504	0.002	8/9	20.10%	HSPA6;HLA-DRA;IFI30;HLA-DPB1;HSPA2;TAP1;HLA-DQA2;HLA-DQB1	KEGG_2021_Human	Antigen processing and presentation
18	prerank	Reactome_2022__Cytokine Signaling In Immune System R-HSA-1280215	0.3896524256854205	2.630862686140775	0.0	0.0002708040714489462	0.002	22/40	19.76%	IL1RL1;CCL2;MX1;ANXA1;NLRC5;HLA-DRA;TIMP1;F13A1;IFI30;CD44;PSMB9;IL17RB;RHOU;PSMB8;IRF1;MT2A;IFITM1;GBP2;HMOX1;HLA-DQA2;IFITM2;TRIM22	Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215
19	prerank	ChEA_2022__FOXA1 33576154 ChIP-Seq Human HilarLN ProstateCancer	0.3442636379233323	2.63048296133287	0.0	0.00024997298902979654	0.002	31/48	29.27%	CP;HSPB1;F13A1;FAM107B;RANBP3L;RGS1;ANLN;ZC3HAV1;ELOVL7;METTL7A;SGK1;ACSL5;FAM107A;NUPR1;FRMD4B;SLC7A2;SELENBP1;LRRIQ1;SLCO1A2;TXNIP;HILPDA;SELENOP;APOD;SRGAP1;F5;PLAAT4;IP6K3;NFKBIA;USP54;TIPARP;DPY19L3	ChEA_2022	FOXA1 33576154 ChIP-Seq Human HilarLN ProstateCancer
20	prerank	KEGG_2021_Human__Herpes simplex virus 1 infection	0.7237288135593218	2.5960426561088763	0.0	0.00046423555105533636	0.004	9/9	28.17%	CCL2;HLA-DRA;HLA-DPB1;TLR2;TAP1;HLA-DQA2;HLA-DQB1;DDX58;NFKBIA	KEGG_2021_Human	Herpes simplex virus 1 infection
21	prerank	KEGG_2021_Human__Hematopoietic cell lineage	0.711864406779661	2.5853019060601663	0.0	0.0007582514000570494	0.007	9/9	29.35%	CD14;HLA-DRA;CD44;HLA-DPB1;HLA-DQA2;CD37;HLA-DQB1;CD22;IL1R1	KEGG_2021_Human	Hematopoietic cell lineage
22	prerank	ChEA_2022__IRF8 22096565 ChIP-ChIP GC-B Human	0.5995759467376062	2.5699667528347683	0.0	0.0009139637411401935	0.009	12/13	31.96%	HLA-DRA;ZC3HAV1;PSMB9;PSMB8;TAP1;LY86;VPS13C;CD37;LIPA;TLR4;APOL2;ADORA3	ChEA_2022	IRF8 22096565 ChIP-ChIP GC-B Human
23	prerank	KEGG_2021_Human__Systemic lupus erythematosus	0.6041700154935187	2.5654687015920006	0.0	0.0010513569832723794	0.011	11/13	20.10%	FCGR3B;HLA-DRA;C1QC;FCGR3A;C1QB;HLA-DPB1;H2AC6;C1QA;H3C11;HLA-DQA2;HLA-DQB1	KEGG_2021_Human	Systemic lupus erythematosus
24	prerank	ChEA_2022__CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse	0.254480894116588	2.5572585653065816	0.0	0.0009929482619794694	0.011	50/107	25.15%	CP;IL1RL1;ARRDC4;CCL2;ANXA1;NLRC5;MTHFD2;EFEMP1;TSPAN8;TM4SF1;AEBP1;ANGPT1;FCER1G;ANLN;FCGR2B;RHOBTB3;CD44;MGST1;WWTR1;CPA2;RHOU;TLR2;SDC4;SPP1;SGK1;ACSL5;RTKN;SERPINH1;ID3;METTL7B;PLIN2;SFRP2;IGFBP3;SH3BP4;APOC1;VPS13C;HMOX1;SELENBP1;PHYHD1;IFITM2;GEM;TMBIM1;CD53;TLR7;TXNIP;MID1IP1;ZCCHC24;APOD;MAN2A1;KAT2B	ChEA_2022	CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse
25	prerank	KEGG_2021_Human__Measles	0.7237288135593223	2.549469086515205	0.0	0.0011972390527216568	0.014	9/9	28.17%	HSPA6;MX1;FCGR2B;HSPA2;TLR2;TLR7;DDX58;TLR4;NFKBIA	KEGG_2021_Human	Measles
26	prerank	KEGG_2021_Human__Coronavirus disease	0.4812916467743412	2.524255533149062	0.0	0.001624824428693677	0.019	16/19	32.38%	CCL2;MX1;C1QC;F13A1;C1QB;VWF;TLR2;CYBB;C1QA;C3AR1;TLR7;DDX58;TLR4;NFKBIA;HBEGF;RPL18A	KEGG_2021_Human	Coronavirus disease
27	prerank	ChEA_2022__SUZ12 18974828 ChIP-Seq MESCs Mouse	-0.33347384383200196	-2.5225292739755076	0.0	0.00030824126816913176	0.002	152/234	45.50%	GABRA1;INA;MAL2;SLC6A17;GABBR2;RGS7BP;GABRA5;GRIN2B;THY1;SNCB;VSNL1;NRIP3;CALB1;PCSK1;GABRA4;NRN1;ZMAT4;RASGRP1;NPTX1;DOK6;RBP4;ADCY1;KCNV1;ATP2B2;GDA;CYP4X1;CXCL14;CNTN4;KCNQ5;EPHA4;FGF9;CHRM3;KLHL1;GAD2;JPH3;BCL11A;HS6ST3;DMTN;PTPRT;CAMK4;OPCML;TBR1;ST8SIA3;KCNJ6;KCNT1;NELL2;CACNA1E;GFRA2;GPR12;TAC1;CREG2;CAMK2B;MICAL2;CADPS;CDK5R2;CNNM1;KCNQ3;SYT16;FRAS1;CACNB3;KCNA2;NETO1;CDH13;B4GALNT1;FGF12;TRHDE;CRYM;NRGN;SLITRK3;SEZ6L;PITPNM3;SNAP91;GAD1;GNAL;DLGAP2;KCNA4;LRFN5;HPCAL4;KCNQ2;RAB6B;ABCG4;SLC2A13;HLF;ELOVL4;SLIT3;TRPC5;REEP1;CCKBR;SLC30A3;CLSTN2;GRAMD1B;RTN4RL1;ADRA1B;CNKSR2;GRM7;CACNA2D3;GABRA2;KCNJ3;RPRM;GRIN2A;PLXNA4;FGF13;PLCB1;CNIH3;TSPAN7;KCND2;NGEF;FLRT2;CNTNAP1;LIN7A;NOL4;CACNA1G;PPM1E;EPHA5;PCDH8;PRKG2;SLC32A1;P2RX5;CADPS2;ESRRG;CACNB4;NR4A2;SNCA;UNC5D;LUZP2;CX3CL1;SLC16A14;CCK;CAMKK1;EGR1;SLC1A6;LRRC7;MYO16;EFNA3;GREM2;TSNAX;MMD;SGPP2;RORB;CSMD1;CLDN1;DGKI;NPTX2;KHDRBS2;PLCL2;GNG4;KCNA1;RGS6;EXTL1;ICAM5;IL1RAPL2;CPNE7	ChEA_2022	SUZ12 18974828 ChIP-Seq MESCs Mouse
28	prerank	ChEA_2022__SUZ12 18692474 ChIP-Seq MEFs Mouse	-0.3519933368899585	-2.518541416796304	0.0	0.0002739922383725616	0.002	91/151	38.69%	GABRA1;RGS7BP;SLC12A5;GRIN2B;CHGB;CACNG3;PACSIN1;PCSK2;CALB1;PCSK1;CPLX1;GABRA4;NRN1;SV2B;RASGRP1;CHGA;NPTX1;RBP4;KCNV1;ATP2B2;RAB3B;GDA;CXCL14;EPHA4;FGF9;CHRM3;CBLN2;GAD2;BCL11A;HS6ST3;PRKAR1B;PTPRT;CAMK4;TBR1;ST8SIA3;KCNJ6;NELL2;CACNA1E;FGF14;GFRA2;GPR12;TAC1;RGS7;CAMK2B;CADPS;CDK5R2;CACNB3;KCNA2;CDH13;GLRB;FGF12;CRYM;SEZ6L;GRM1;SNAP91;GABRD;GAD1;GNAL;SLIT3;REEP1;CCKBR;NNAT;SLC30A3;CLSTN2;ADRA1B;CACNA2D3;EID1;GABRA2;KCNJ3;RPRM;GRIN2A;FGF13;KCNK3;FXYD7;KCND2;NGEF;CNTNAP1;SCG3;CACNA1G;EPHA5;PCDH8;SSTR2;PRKG2;SLC32A1;CACNB4;NR4A2;CX3CL1;SLC16A14;SMPD3;CCK;CAMKK1	ChEA_2022	SUZ12 18692474 ChIP-Seq MEFs Mouse
29	prerank	ChEA_2022__BMI1 23680149 ChIP-Seq NPCS Mouse	-0.3698349416457825	-2.493080520406133	0.0	0.0004931860290706108	0.005	53/107	26.83%	STMN2;PTPRN;ELMOD1;ELAVL2;SYT4;NRIP3;CALB1;ANO3;OLFM3;NRN1;SV2B;ELAVL4;SCN3B;NPTX1;PGM2L1;MYT1L;CYP4X1;VSTM2A;FGF9;MET;ARPP21;CBLN2;BCL11A;GPR12;TAC1;SLC17A6;CDK5R2;CNNM1;PCLO;KCNH7;FGF12;SLITRK3;GAD1;GNAL;DLGAP2;KCNA4;TUBA4A;LRFN5;FBXW7;TMEM59L;HCN1;HPCAL4;MAP3K9;PDP1;KCTD16;CNTN5;VIP;CHN1;ATP2B1;SLC30A3;NEUROD6;SYBU;PENK	ChEA_2022	BMI1 23680149 ChIP-Seq NPCS Mouse
30	prerank	Reactome_2022__Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	-0.4635113572730358	-2.4830501359241373	0.0	0.00044835093551873705	0.005	31/45	34.74%	GABRA1;GABBR2;GABRA5;GRIN2B;CAMK2A;PRKCG;CACNG3;GABRB2;GABRA4;GABRA3;ADCY1;GNG3;PRKAR1B;NSF;CAMK4;KCNJ6;CAMK2B;GABRB3;GLRB;NRGN;GNAL;AKAP5;GABRA2;KCNJ3;GRIN2A;PLCB1;TSPAN7;GNG2;LIN7A;PPM1E;GNG13	Reactome_2022	Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314
31	prerank	ChEA_2022__NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human	0.3280644182766722	2.459428402779037	0.0	0.002785413306332018	0.03	29/43	32.13%	S100A8;C1QC;MT1X;C1QB;IFI30;SPP1;MT2A;MT1F;HCLS1;MT1G;SLCO4A1;LY86;APOC1;GBP2;HAMP;FGL2;DTNA;TNFRSF12A;MICAL1;ELOVL5;DLL1;ACADVL;RAI14;TMEM144;TIPARP;ACSL1;HEBP2;ADORA3;BMP2K	ChEA_2022	NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human
32	prerank	Reactome_2022__Cellular Responses To Stimuli R-HSA-8953897	0.3374329054825492	2.459326043129219	0.0	0.0026588036105896534	0.03	20/41	18.25%	HSPA6;HBA1;CCL2;MT1X;BAG3;PSMB9;H2AC6;HSPA2;CRYAB;MT1E;CYBB;PSMB8;MT2A;MT1F;MT1G;SERPINH1;MT1H;SH3BP4;PCDHB16;HMOX1	Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897
